2048.257999 2048.171323 2048.098292
2049.234719 2051.773927 2051.614514
2048.350315 2048.141111 2047.932641
2049.183571 2052.005084 2051.870847
2048.245392 2048.129159 2048.045199
2049.340374 2052.498826 2052.400204
2048.169019 2048.080350 2048.011035
2049.436767 2052.773950 2052.724228
2048.137290 2048.035750 2047.939965
2049.831239 2053.313307 2053.174199
2048.305328 2048.183011 2048.099785
2049.890696 2053.805940 2054.029912
2048.229491 2048.105925 2048.002312
2050.189534 2054.099368 2054.985039
2048.003961 2047.985495 2047.983624
2050.975444 2054.671891 2057.473849
2048.366956 2048.197826 2048.071907
2052.994248 2056.248963 2065.915760
2048.179184 2048.109379 2048.076991
2056.672960 2059.590901 2083.646798
2048.421847 2048.218255 2048.056559
2058.758007 2061.725716 2099.005896
2048.044694 2048.028155 2047.988030
2058.641865 2062.424694 2106.706441
2048.182102 2048.064089 2047.999553
2057.992748 2062.795002 2112.622789
2048.221991 2048.117619 2048.032597
2058.240839 2064.046437 2127.737295
2048.251329 2048.025090 2047.812886
2060.469342 2067.713635 2166.008016
2048.263314 2048.170436 2048.033529
2064.490252 2075.511254 2241.564843
2048.204096 2048.151438 2048.080810
2069.613124 2087.471629 2362.003380
2048.128649 2048.073722 2048.025402
2076.867253 2107.885567 2565.479613
2048.355438 2048.156384 2047.996676
2084.470140 2135.346153 2845.688009
2048.287125 2048.109729 2048.001574
2087.160212 2155.736594 3071.466352
2048.167113 2048.126562 2048.101653
2089.077082 2181.621209 3326.830188
2048.352005 2048.248876 2048.183225
2083.913731 2182.150188 3403.323394
2048.245497 2048.119027 2048.016655
2079.409295 2180.927713 3469.712597
2048.273895 2048.101365 2047.921098
2075.806327 2181.600207 3535.740900
2048.076152 2048.082655 2048.090605
2073.101754 2185.764904 3611.596616
2048.046853 2047.992672 2048.000764
2070.695747 2191.165111 3657.888209
2048.056355 2048.048766 2048.115255
2068.308566 2201.201546 3716.852158
2048.215206 2048.149948 2048.087108
2066.764512 2215.527543 3789.303539
2048.162591 2048.005235 2047.854018
2065.492252 2232.964131 3864.357534
2048.267532 2048.107256 2047.897367
2064.976824 2255.007688 3965.132490
2048.095280 2048.069588 2048.054908
2064.569603 2274.896416 4038.036539
2048.274572 2048.166680 2048.067614
2064.050170 2291.479145 4092.434582
2048.282214 2048.095773 2047.954152
2063.816612 2306.453788 4155.339182
2048.133985 2047.967685 2047.837421
2063.847247 2318.019058 4221.014605
2048.215172 2048.060856 2047.952568
2063.995589 2325.890271 4281.932821
2048.195142 2048.015223 2047.872248
2065.640281 2357.551680 4569.277106
