380.0 40.679113
382.0 41.1500814424
384.0 41.6144176549
386.0 42.0613985455
388.0 42.4715218479
390.0 42.833706
392.0 43.1521152909
394.0 43.4255200069
396.0 43.668265111
398.0 43.9032258792
400.0 44.144334
402.0 44.3898741984
404.0 44.6434529152
406.0 44.891312528
408.0 45.1101794608
410.0 45.286169
412.0 45.4230462224
414.0 45.519540216
416.0 45.5878358496
418.0 45.6481088512
420.0 45.713116
422.0 45.7809827008
424.0 45.8536947536
426.0 45.9248975984
428.0 45.9829147312
430.0 46.020915
432.0 46.042043912
434.0 46.0472228784
436.0 46.0409636368
438.0 46.0304944992
440.0 46.020915
442.0 46.0113355008
444.0 46.0006916128
446.0 45.9934633008
448.0 45.9958462608
450.0 46.010986
452.0 46.0382788352
454.0 46.0790909968
456.0 46.1237953264
458.0 46.157299744
460.0 46.16985
462.0 46.16270112
464.0 46.1351541024
466.0 46.0894171568
468.0 46.0303356352
470.0 45.961341
472.0 45.881035248
474.0 45.7880521488
476.0 45.6869669856
478.0 45.5845314784
480.0 45.484749
482.0 45.3874765728
484.0 45.2943346096
486.0 45.1993657104
488.0 45.0927203072
490.0 44.968441
492.0 44.8285453616
494.0 44.6736847344
496.0 44.5066710112
498.0 44.332270112
500.0 44.154263
502.0 43.9722207424
504.0 43.7850312912
506.0 43.599668776
508.0 43.4262210608
510.0 43.270582
512.0 43.13197316
514.0 43.011713112
516.0 42.901779224
518.0 42.789065216
520.0 42.664913
522.0 42.5310224208
524.0 42.388013048
526.0 42.2342803552
528.0 42.0684739984
530.0 41.890451
532.0 41.7004178832
534.0 41.4977868512
536.0 41.2897544432
538.0 41.0872028432
540.0 40.897551
542.0 40.7199569344
544.0 40.5538963952
546.0 40.402213048
548.0 40.2681636048
550.0 40.152876
552.0 40.0549681168
554.0 39.973597976
556.0 39.9016008112
558.0 39.8284121664
560.0 39.745787
562.0 39.6538524032
564.0 39.5542446752
566.0 39.4343817872
568.0 39.2764709712
570.0 39.070615
572.0 38.8187520144
574.0 38.5189279872
576.0 38.188840368
578.0 37.8566875168
580.0 37.541549
582.0 37.2418838368
584.0 36.959074144
586.0 36.6958047232
588.0 36.4529493264
590.0 36.230921
592.0 36.0315943392
594.0 35.8566850752
596.0 35.7010777872
598.0 35.5564321152
600.0 35.416743
602.0 35.2830112848
604.0 35.1565714272
606.0 35.0310847536
608.0 34.89765488
610.0 34.7515
612.0 34.5952254832
614.0 34.4308171296
616.0 34.264025816
618.0 34.1035096304
620.0 33.95718
622.0 33.8283730688
624.0 33.720234344
626.0 33.6455364912
628.0 33.6210396624
630.0 33.65931
632.0 33.7643667632
634.0 33.9415001232
636.0 34.1939350192
638.0 34.5228629312
640.0 34.930222
642.0 35.4195707792
644.0 35.9927520912
646.0 36.6546589472
648.0 37.4114076112
650.0 38.266366
652.0 39.218596816
654.0 40.2676234672
656.0 41.4084735104
658.0 42.6333626096
660.0 43.935825
662.0 45.3123656736
664.0 46.7575038224
666.0 48.2687293952
668.0 49.844850912
670.0 51.481865
672.0 53.1720032096
674.0 54.9086885712
676.0 56.6773850288
678.0 58.4593466304
680.0 60.239243
682.0 62.0101953264
684.0 63.7646257968
686.0 65.4914933632
688.0 67.1792009536
690.0 68.817899
692.0 70.4010740784
694.0 71.9227846752
696.0 73.376422048
698.0 74.7557905008
700.0 76.05614
702.0 77.2748016304
704.0 78.409948456
706.0 79.4605002016
708.0 80.4263774352
710.0 81.308581
712.0 82.1061735984
714.0 82.8161844736
716.0 83.4520058608
718.0 84.034210648
720.0 84.575222
722.0 85.076199624
724.0 85.5454362208
726.0 85.9618505376
728.0 86.2901747664
730.0 86.511377
732.0 86.6353751407
734.0 86.6645299532
736.0 86.6268824537
738.0 86.5656197066
740.0 86.511377
742.0 86.4712310791
744.0 86.4619375351
746.0 86.4762592387
748.0 86.4942625585
750.0 86.511377
