380.0 14.3792
382.0 14.38475936
384.0 14.39103344
386.0 14.39691032
388.0 14.3940512
390.0 14.3792
392.0 14.359454
394.0 14.33749232
396.0 14.32426664
398.0 14.33511776
400.0 14.3792
402.0 14.4568644
404.0 14.57234944
406.0 14.71140968
408.0 14.85038632
410.0 14.97485
412.0 15.08889712
414.0 15.19277848
416.0 15.29423544
418.0 15.4065604
420.0 15.53915
422.0 15.68989752
424.0 15.85652904
426.0 16.04824056
428.0 16.27799008
430.0 16.5528
432.0 16.87061376
434.0 17.23193296
436.0 17.62376616
438.0 18.02571496
440.0 18.42335
442.0 18.81673816
444.0 19.20439136
446.0 19.58025696
448.0 19.93789776
450.0 20.273
452.0 20.58377464
454.0 20.86794776
456.0 21.12938168
458.0 21.375266
460.0 21.6106
462.0 21.83483192
464.0 22.04848008
466.0 22.25343384
468.0 22.4516996
470.0 22.64515
472.0 22.83520624
474.0 23.02313904
476.0 23.21107184
478.0 23.40142904
480.0 23.5961
482.0 23.7955696
484.0 23.99992144
486.0 24.21104488
488.0 24.43136432
490.0 24.662
492.0 24.9020156
494.0 25.15062528
496.0 25.40508696
498.0 25.66138784
500.0 25.916
502.0 26.16785336
504.0 26.41622896
506.0 26.65524136
508.0 26.87694856
510.0 27.07595
512.0 27.25231256
514.0 27.40605296
516.0 27.53613456
518.0 27.64188856
520.0 27.72385
522.0 27.78308896
524.0 27.82020736
526.0 27.84236136
528.0 27.85991736
530.0 27.8806
532.0 27.90521184
534.0 27.93465576
536.0 27.97454968
538.0 28.0317488
540.0 28.1105
542.0 28.2109036
544.0 28.33352808
546.0 28.47479536
548.0 28.62851904
550.0 28.78975
552.0 28.96000976
554.0 29.14267576
556.0 29.32542536
558.0 29.48978296
560.0 29.62575
562.0 29.7386936
564.0 29.83179056
566.0 29.91736352
568.0 30.01413888
570.0 30.1378
572.0 30.28896552
574.0 30.46452552
576.0 30.69576312
578.0 31.02740432
580.0 31.48585
582.0 32.0659504
584.0 32.76912672
586.0 33.56835944
588.0 34.41934056
590.0 35.28965
592.0 36.1792376
594.0 37.08541144
596.0 37.98498088
598.0 38.84902032
600.0 39.65775
602.0 40.40633784
604.0 41.08704248
606.0 41.70797312
608.0 42.28668576
610.0 42.83455
612.0 43.34738584
614.0 43.82422352
616.0 44.2672032
618.0 44.67849848
620.0 45.0604
622.0 45.41496432
624.0 45.7439136
626.0 46.05104328
628.0 46.34103496
630.0 46.61745
632.0 46.8817932
634.0 47.13592048
636.0 47.38043376
638.0 47.61508224
640.0 47.8401
642.0 48.05717576
644.0 48.26784776
646.0 48.47250056
648.0 48.67113416
650.0 48.8642
652.0 49.0525508
654.0 49.23643736
656.0 49.41881912
658.0 49.60387608
660.0 49.79425
662.0 49.9895396
664.0 50.18961112
666.0 50.39369544
668.0 50.60028776
670.0 50.8079
672.0 51.0166492
674.0 51.22735464
676.0 51.43471608
678.0 51.63087512
680.0 51.8111
682.0 51.97483896
684.0 52.11889848
686.0 52.2515884
688.0 52.38678632
690.0 52.53215
692.0 52.68575664
694.0 52.850248
696.0 53.01055936
698.0 53.14269752
700.0 53.2323
702.0 53.28244328
704.0 53.29137176
706.0 53.27246144
708.0 53.24794992
710.0 53.2323
712.0 53.22333808
714.0 53.22221784
716.0 53.2266988
718.0 53.23117976
720.0 53.2323
722.0 53.2323
724.0 53.2323
726.0 53.2323
728.0 53.2323
730.0 53.2323
732.0 53.2323
734.0 53.2323
736.0 53.2323
738.0 53.2323
740.0 53.2323
742.0 53.2323
744.0 53.2323
746.0 53.2323
748.0 53.2323
750.0 53.2323
