390.000000 0.000820 0.005114 0.003594
392.000000 0.000818 0.004891 0.003540
394.000000 0.001013 0.005642 0.004161
396.000000 0.001718 0.006299 0.007534
398.000000 0.001824 0.006582 0.008949
400.000000 0.000481 0.006122 0.006163
402.000000 0.001220 0.005982 0.005610
404.000000 0.001265 0.006026 0.005925
406.000000 0.001840 0.007031 0.007602
408.000000 0.002094 0.008876 0.015658
410.000000 0.006927 0.017255 0.049368
412.000000 0.005691 0.016277 0.045645
414.000000 0.003407 0.010234 0.022789
416.000000 0.001762 0.009219 0.018781
418.000000 0.001920 0.009291 0.020535
420.000000 0.004037 0.018838 0.031400
422.000000 0.005527 0.023223 0.047810
424.000000 0.009149 0.035388 0.094773
426.000000 0.018909 0.068607 0.227516
428.000000 0.040191 0.141476 0.495929
430.000000 0.057585 0.212008 0.740711
432.000000 0.062151 0.246168 0.854672
434.000000 0.062548 0.266140 0.929568
436.000000 0.061917 0.282264 0.970173
438.000000 0.060868 0.294016 0.982709
440.000000 0.059083 0.303790 1.016969
442.000000 0.056558 0.316415 1.073036
444.000000 0.055247 0.329582 1.106460
446.000000 0.052500 0.338118 1.094760
448.000000 0.049415 0.342752 1.086942
450.000000 0.046942 0.348633 1.111708
452.000000 0.045220 0.358867 1.140559
454.000000 0.044207 0.371319 1.145421
456.000000 0.043481 0.384971 1.148644
458.000000 0.042900 0.400567 1.166786
460.000000 0.042432 0.422677 1.171443
462.000000 0.042040 0.445101 1.118690
464.000000 0.041835 0.462553 1.050188
466.000000 0.041363 0.477188 1.027308
468.000000 0.041672 0.497928 1.056318
470.000000 0.042626 0.527814 1.089692
472.000000 0.044151 0.561762 1.089916
474.000000 0.046352 0.595093 1.071277
476.000000 0.049097 0.621208 1.067008
478.000000 0.052565 0.658073 1.106973
480.000000 0.055107 0.707583 1.161116
482.000000 0.057520 0.760323 1.190902
484.000000 0.058426 0.795152 1.177376
486.000000 0.057731 0.802464 1.143072
488.000000 0.056625 0.798574 1.110911
490.000000 0.054628 0.795620 1.065056
492.000000 0.053027 0.799507 0.992565
494.000000 0.051628 0.808263 0.914106
496.000000 0.052346 0.820914 0.851857
498.000000 0.053204 0.849375 0.817638
500.000000 0.055032 0.900652 0.792829
502.000000 0.057061 0.973926 0.760880
504.000000 0.059090 1.054562 0.713273
506.000000 0.061689 1.108058 0.663371
508.000000 0.064658 1.131018 0.633826
510.000000 0.068635 1.145788 0.615563
512.000000 0.074302 1.191090 0.602794
514.000000 0.081221 1.274366 0.580455
516.000000 0.089102 1.374644 0.547682
518.000000 0.098461 1.458557 0.509820
520.000000 0.109839 1.504611 0.474295
522.000000 0.121917 1.521357 0.446515
524.000000 0.132423 1.542896 0.423479
526.000000 0.142181 1.590659 0.401483
528.000000 0.146252 1.640345 0.376926
530.000000 0.146546 1.663710 0.353858
532.000000 0.141049 1.644158 0.332281
534.000000 0.131566 1.605395 0.314644
536.000000 0.119073 1.586432 0.297434
538.000000 0.106253 1.597543 0.280119
540.000000 0.093950 1.612577 0.260104
542.000000 0.083474 1.598812 0.239125
544.000000 0.074607 1.534083 0.216998
546.000000 0.066967 1.437400 0.195827
548.000000 0.061868 1.358669 0.176358
550.000000 0.057852 1.315824 0.158342
552.000000 0.056065 1.307373 0.141733
554.000000 0.054286 1.307552 0.127138
556.000000 0.053299 1.283981 0.113512
558.000000 0.053035 1.226848 0.101874
560.000000 0.052030 1.143630 0.090203
562.000000 0.052553 1.076116 0.081637
564.000000 0.053907 1.035678 0.074259
566.000000 0.055722 1.022203 0.067758
568.000000 0.059995 1.022015 0.062095
570.000000 0.067540 1.023094 0.057988
572.000000 0.080049 1.011773 0.054902
574.000000 0.104057 0.983675 0.052337
576.000000 0.152007 0.945053 0.051113
578.000000 0.255802 0.905613 0.049612
580.000000 0.434953 0.875418 0.048967
582.000000 0.682518 0.851169 0.048514
584.000000 0.908685 0.823546 0.047870
586.000000 1.068039 0.788442 0.046920
588.000000 1.152562 0.738568 0.045968
590.000000 1.187713 0.679363 0.044031
592.000000 1.193995 0.618556 0.041903
594.000000 1.172836 0.561619 0.039240
596.000000 1.121230 0.510134 0.036867
598.000000 1.050233 0.460817 0.034473
600.000000 0.989706 0.414277 0.032082
602.000000 0.950552 0.369060 0.029787
604.000000 0.937131 0.324641 0.027710
606.000000 0.942940 0.284813 0.026657
608.000000 0.961387 0.255565 0.024800
610.000000 0.975431 0.230621 0.023986
612.000000 0.968042 0.210887 0.023217
614.000000 0.924412 0.194669 0.022324
616.000000 0.861163 0.182073 0.022601
618.000000 0.804275 0.173210 0.022039
620.000000 0.762193 0.164835 0.022471
622.000000 0.737341 0.157571 0.022795
624.000000 0.727386 0.150258 0.022887
626.000000 0.724486 0.143125 0.022802
628.000000 0.717133 0.135012 0.023206
630.000000 0.700337 0.127255 0.022958
632.000000 0.672417 0.120362 0.023344
634.000000 0.636615 0.113952 0.023398
636.000000 0.603359 0.108278 0.024530
638.000000 0.578243 0.103046 0.024610
640.000000 0.562730 0.097927 0.025801
642.000000 0.551658 0.092209 0.025913
644.000000 0.539327 0.086164 0.026358
646.000000 0.523118 0.081066 0.026258
648.000000 0.489518 0.069600 0.021229
650.000000 0.461020 0.066372 0.022481
652.000000 0.432144 0.063475 0.023064
654.000000 0.403478 0.062595 0.025411
656.000000 0.375655 0.061136 0.025944
658.000000 0.338094 0.056389 0.023308
660.000000 0.282040 0.047574 0.020259
662.000000 0.216083 0.036294 0.014541
664.000000 0.151150 0.024636 0.009441
666.000000 0.101036 0.015896 0.005439
668.000000 0.067328 0.010279 0.003387
670.000000 0.044912 0.006404 0.001121
672.000000 0.029541 0.003796 0.001584
674.000000 0.020648 0.002322 0.001050
676.000000 0.014430 0.001378 0.000797
678.000000 0.010414 0.001156 0.000639
680.000000 0.006521 0.000851 0.000179
682.000000 0.004486 0.000596 0.000000
684.000000 0.003302 0.000436 0.000000
686.000000 0.002398 0.000252 0.000158
688.000000 0.001301 0.000191 0.000060
690.000000 0.001121 0.000097 0.000301
692.000000 0.000785 0.000168 0.000176
694.000000 0.000592 0.000447 0.000264
696.000000 0.000433 0.000102 0.000000
698.000000 0.000314 0.000261 0.000043
700.000000 0.000278 0.000108 0.000010
702.000000 0.000210 0.000000 0.000000
704.000000 0.000220 0.000000 0.000407
706.000000 0.000170 0.000188 0.000164
708.000000 0.000137 0.000044 0.000262
710.000000 0.000146 0.000000 0.000000
712.000000 0.000124 0.000178 0.000003
714.000000 0.000129 0.000046 0.000000
716.000000 0.000096 0.000044 0.000401
718.000000 0.000109 0.000000 0.000016
720.000000 0.000000 0.000034 0.000009
