380.0 15.1
382.0 15.1008972249
384.0 15.1018602871
386.0 15.1026664115
388.0 15.1021864115
390.0 15.1
392.0 15.097142201
394.0 15.0941649761
396.0 15.0924738756
398.0 15.0939827751
400.0 15.1
402.0 15.11104
404.0 15.12816
406.0 15.15008
408.0 15.1744
410.0 15.2
412.0 15.22704
414.0 15.25408
416.0 15.28672
418.0 15.33376
420.0 15.4
422.0 15.48464
424.0 15.58992
426.0 15.7048
428.0 15.81168
430.0 15.9
432.0 15.972
434.0 16.0264
436.0 16.0728
438.0 16.1272
440.0 16.2
442.0 16.28928
444.0 16.3952
446.0 16.51712
448.0 16.65264
450.0 16.8
452.0 16.95952
454.0 17.13072
456.0 17.31232
458.0 17.50272
460.0 17.7
462.0 17.90384
464.0 18.11552
466.0 18.3264
468.0 18.52368
470.0 18.7
472.0 18.856
474.0 18.9888
476.0 19.1112
478.0 19.244
480.0 19.4
482.0 19.5768
484.0 19.776
486.0 19.9888
488.0 20.2
490.0 20.4
492.0 20.59088
494.0 20.772
496.0 20.94672
498.0 21.12144
500.0 21.3
502.0 21.48112
504.0 21.66512
506.0 21.84912
508.0 22.02832
510.0 22.2
512.0 22.3648
514.0 22.52192
516.0 22.67584
518.0 22.83376
520.0 23.0
522.0 23.17328
524.0 23.35344
526.0 23.5376
528.0 23.72096
530.0 23.9
532.0 24.07552
534.0 24.2488
536.0 24.41488
538.0 24.56656
540.0 24.7
542.0 24.81536
544.0 24.91008
546.0 24.9952
548.0 25.08832
550.0 25.2
552.0 25.32848
554.0 25.476
556.0 25.63152
558.0 25.77664
560.0 25.9
562.0 26.004
564.0 26.08752
566.0 26.15744
568.0 26.22576
570.0 26.3
572.0 26.37808
574.0 26.45984
576.0 26.5432
578.0 26.62416
580.0 26.7
582.0 26.77168
584.0 26.84
586.0 26.90272
588.0 26.95664
590.0 27.0
592.0 27.03296
594.0 27.05472
596.0 27.06928
598.0 27.08304
600.0 27.1
602.0 27.11952
604.0 27.14208
606.0 27.16544
608.0 27.1856
610.0 27.2
612.0 27.20928
614.0 27.21344
616.0 27.2128
618.0 27.20816
620.0 27.2
622.0 27.18832
624.0 27.1736
626.0 27.15488
628.0 27.13056
630.0 27.1
632.0 27.06336
634.0 27.01968
636.0 26.9736
638.0 26.93232
640.0 26.9
642.0 26.875456
644.0 26.85888
646.0 26.845504
648.0 26.827648
650.0 26.8
652.0 26.762832
654.0 26.715664
656.0 26.656976
658.0 26.585408
660.0 26.5
662.0 26.400064
664.0 26.284896
666.0 26.155408
668.0 26.01336
670.0 25.86
672.0 25.695216
674.0 25.519168
676.0 25.33248
678.0 25.135872
680.0 24.93
682.0 24.717568
684.0 24.50352
686.0 24.281792
688.0 24.041904
690.0 23.78
692.0 23.498864
694.0 23.194672
696.0 22.89664
698.0 22.649408
700.0 22.48
702.0 22.38448
704.0 22.3676
706.0 22.40392
708.0 22.45064
710.0 22.48
712.0 22.49664
714.0 22.49872
716.0 22.4904
718.0 22.48208
720.0 22.48
722.0 22.48
724.0 22.48
726.0 22.48
728.0 22.48
730.0 22.48
732.0 22.48
734.0 22.48
736.0 22.48
738.0 22.48
740.0 22.48
742.0 22.48
744.0 22.48
746.0 22.48
748.0 22.48
750.0 22.48
