380.0 16.999708
382.0 16.9998280571
384.0 16.9999995673
386.0 16.9994335837
388.0 16.9995364898
390.0 16.999708
392.0 17.001201568
394.0 17.0020977088
396.0 16.9955426048
398.0 16.984025536
400.0 16.999708
402.0 17.057625248
404.0 17.1436049792
406.0 17.2283732608
408.0 17.3089097664
410.0 17.383472
412.0 17.4527901504
414.0 17.5141426048
416.0 17.5604100224
418.0 17.5965377728
420.0 17.68426
422.0 17.8573313408
424.0 18.0810014464
426.0 18.2750325248
428.0 18.4412832384
430.0 18.679972
432.0 19.0370509184
434.0 19.4668002176
436.0 19.8786930816
438.0 20.2669211904
440.0 20.661024
442.0 21.0701288704
444.0 21.4874317696
446.0 21.9100949184
448.0 22.3345337536
450.0 22.725052
452.0 23.0628970816
454.0 23.3675517632
456.0 23.6831094912
458.0 24.0102340736
460.0 24.311968
462.0 24.5715667136
464.0 24.8052769152
466.0 25.0443307712
468.0 25.2900558976
470.0 25.525492
472.0 25.7448473536
474.0 25.9528847808
476.0 26.1547487936
478.0 26.3533269568
480.0 26.573064
482.0 26.8272028928
484.0 27.1025670464
486.0 27.368471936
488.0 27.6248843712
490.0 27.90068
492.0 28.2073758912
494.0 28.534450688
496.0 28.8644794304
498.0 29.1935124608
500.0 29.497968
502.0 29.7612342528
504.0 30.0014165824
506.0 30.2662593792
508.0 30.55051856
510.0 30.75298
512.0 30.823177696
514.0 30.8116108416
516.0 30.8268784256
518.0 30.870971872
520.0 30.8567
522.0 30.747337632
524.0 30.5780499968
526.0 30.4111022848
528.0 30.253962336
530.0 30.120288
532.0 30.022874176
534.0 29.9476315392
536.0 29.8519934016
538.0 29.7398098496
540.0 29.695036
542.0 29.7577326656
544.0 29.8864450368
546.0 29.9952265728
548.0 30.0797625216
550.0 30.18252
552.0 30.3184844736
554.0 30.475093376
556.0 30.637726336
558.0 30.8009069376
560.0 30.918932
562.0 30.9744097536
564.0 30.9838026368
566.0 30.975106752
568.0 30.9605361664
570.0 31.043396
572.0 31.2918593344
574.0 31.6292563456
576.0 31.8616057408
578.0 32.0077596672
580.0 32.46436
582.0 33.4207579712
584.0 34.6887308224
586.0 35.87757776
588.0 36.9668534976
590.0 38.127472
592.0 39.4195410816
594.0 40.7921798592
596.0 42.1876038464
598.0 43.5863302784
600.0 44.838156
602.0 45.8602045824
604.0 46.7401982528
606.0 47.6840834432
608.0 48.692059296
610.0 49.557416
612.0 50.18305504
614.0 50.666307264
616.0 51.2025313664
618.0 51.7967390976
620.0 52.305996
622.0 52.6671573376
624.0 52.9399492352
626.0 53.2350118912
628.0 53.5579876736
630.0 53.861796
632.0 54.1272030336
634.0 54.371019712
636.0 54.619449856
638.0 54.8733232256
640.0 55.116808
642.0 55.3419716736
644.0 55.5568131328
646.0 55.7779441728
648.0 56.0043690816
650.0 56.205868
652.0 56.3686337216
654.0 56.5076683072
656.0 56.6528929024
658.0 56.8065644544
660.0 56.963024
662.0 57.1208775424
664.0 57.2793948928
666.0 57.4338630144
668.0 57.5845806208
670.0 57.740924
672.0 57.9079380928
674.0 58.0811090048
676.0 58.2501311168
678.0 58.4155022848
680.0 58.591428
682.0 58.7824221568
684.0 58.984900192
686.0 59.1953605184
688.0 59.4096875264
690.0 59.58714
692.0 59.7058288704
694.0 59.7886721088
696.0 59.8882433088
698.0 60.0045424704
700.0 60.084996
702.0 60.1061050944
704.0 60.0905719872
706.0 60.0818097216
708.0 60.083004576
710.0 60.084996
712.0 60.084996
714.0 60.084996
716.0 60.084996
718.0 60.084996
720.0 60.084996
722.0 60.084996
724.0 60.084996
726.0 60.084996
728.0 60.084996
730.0 60.084996
732.0 60.084996
734.0 60.084996
736.0 60.084996
738.0 60.084996
740.0 60.084996
742.0 60.084996
744.0 60.084996
746.0 60.084996
748.0 60.084996
750.0 60.084996
