350,352,354,356,358,360,362,364,366,368,370,372,374,376,378,380,382,384,386,388,390,392,394,396,398,400,402,404,406,408,410,412,414,416,418,420,422,424,426,428,430,432,434,436,438,440,442,444,446,448,450,452,454,456,458,460,462,464,466,468,470,472,474,476,478,480,482,484,486,488,490,492,494,496,498,500,502,504,506,508,510,512,514,516,518,520,522,524,526,528,530,532,534,536,538,540,542,544,546,548,550,552,554,556,558,560,562,564,566,568,570,572,574,576,578,580,582,584,586,588,590,592,594,596,598,600,602,604,606,608,610,612,614,616,618,620,622,624,626,628,630,632,634,636,638,640,642,644,646,648,650,652,654,656,658,660,662,664,666,668,670,672,674,676,678,680,682,684,686,688,690,692,694,696,698,700
0,0.000344024645175647,0,0,0.000293114995720084,0,0.000744917209023803,0,0,5.33679325227549e-05,0,1.75695638529609e-05,0.000196538101012153,9.08521359768432e-06,0.000170722081318734,0,0.000233993941465383,0,0,0.00031318523421377,0.000199519254266985,7.2475297093705e-05,8.03717726705182e-05,0,0.00029470320142594,0.000257676741326463,1.4793191056518e-05,8.2002431121008e-05,0,4.37391525146624e-05,4.65069205761218e-05,0,0,0.000146002818699478,9.69392927052375e-05,0,3.50251047722058e-05,4.18910307973484e-05,0,0,0,0.000157211648266521,4.13721367313245e-05,0,0,0,0,0,7.6786554785619e-05,0,0,0.000257966896252568,0,0.000127708744317046,0,0.000314305888798361,5.80560245919947e-05,0,0.000108117047352577,0,7.37449644822297e-05,4.9231563010827e-05,0,0,0,0,0,0,0,6.74758848971446e-05,0,4.05440023554406e-05,2.74682715428367e-05,0,5.02138893439285e-05,1.64521105560296e-05,0,5.85527951095419e-05,0,4.01815227966656e-05,0,4.68138363841142e-06,9.26561941105091e-05,0,8.04075781554262e-06,5.39139457772341e-05,0,2.97954445485493e-05,4.27195525902103e-05,6.51672671256383e-05,4.43853844242229e-05,0,7.01090153635884e-05,7.29373632061762e-06,0,5.81144837749282e-05,0,6.8767675834146e-05,1.95978140746468e-05,0,3.89611185354402e-05,1.15853784792279e-05,3.2703885753733e-05,3.35125881096185e-08,0,0,4.6961523814176e-05,0,7.7295008983606e-05,1.03637915767015e-05,2.32715465438202e-05,0,2.72375953180282e-05,2.64609058387403e-05,0,9.13058012580034e-05,7.58043507947211e-05,2.8469662869326e-05,0,3.41785782850536e-05,0.000105485466554045,0.000193446819383752,0.00022833826529857,0.000221445913357459,0.00016462576931544,0.000342770637589178,0.000306978814227274,0.000615315015203024,0.000647564623964579,0.00100202057322292,0.00124667826895777,0.00150485620551147,0.00196723347498707,0.00249001455672167,0.00293719162301988,0.0037425356854177,0.00474632084102327,0.00600771177947725,0.00733156045188429,0.00900003691653053,0.0108770599403984,0.0133212675370713,0.01548945073215,0.0193909170961365,0.0240700129353413,0.029866178732573,0.0366910793387892,0.0452716925178987,0.0558168564113749,0.0683930028357497,0.0813635805243955,0.0939274927284145,0.100890211826939,0.0967601837192287,0.0805421137986055,0.0578584419332486,0.0390545879789585,0.0265492776904437,0.0180469818729419,0.0124019922976101,0.00845455585063676,0.00567249006365494,0.00357966558789441,0.00259499640159477,0.0016705623992169,0.0011980068701163,0.000868102758171638,0.000756596403582792,0.0005143164285741,0.000426468405405623,0.000281946987668295,0.000118162055927541,0.000254186522162627,0.000173300320916515,4.42358822514751e-05,0.000164116825748639
0,0.000177831204706066,0.00010448568438452,0.000119807768081276,0,0,0,0,0.000297499164858999,5.75901449055772e-05,0.000109222088352237,0.000201722013048209,0,0.000207344596820043,0,0,0.000110494791934762,8.35395976329003e-05,0.000143387069448048,0,0,4.48275757051927e-05,0,4.79865235342536e-05,1.40410525138023e-05,0,0,0,0.000334547923874025,0,3.5963263994084e-06,7.10670067653e-05,0,3.06197659852747e-05,0,5.7280125612419e-05,0,7.26436934131573e-06,0.000131027251732041,7.21905146317299e-05,0,0,1.40397016299546e-06,0,0,0.000105629472608461,0,5.4096519878188e-05,0,0,0.000170310988223866,0.000289119068058224,0,1.89528832839749e-05,0.000102812931085313,0,8.37130750586637e-06,0,4.09622182225379e-05,0,0,5.48205423211892e-05,0,9.28501798080379e-06,0,2.78683233837512e-05,6.60252859481981e-05,0,0,4.23455745820087e-05,0,0,3.36389913849701e-05,8.40484020492225e-06,1.35856336591591e-05,4.57899863978309e-05,0,0,3.59493789601047e-05,4.83612997531256e-06,6.46218373289666e-06,8.5161940734852e-07,0,3.75910961304044e-05,0,0,0,0,0,0,8.22390726830301e-06,0,0,8.95521593418421e-05,0,0,5.8814986160383e-05,2.33870483655053e-06,0,6.11133012798657e-05,0,0,0,1.736299559396e-05,1.35578635912005e-05,0,0,0,0,2.74955136413664e-05,2.95156492869883e-05,8.86240508390592e-05,8.95664889705054e-05,0,4.31177500492533e-05,6.28862080815558e-06,3.64271472475201e-05,3.66332168835846e-05,0,0,4.8451586673582e-05,4.36887806215492e-06,0,6.0152771564737e-05,0,0.000181146342067598,0.000167235247999908,0.000231657770112049,0.000445646834485455,0.000537441614912703,0.000683514737344126,0.000884761889070162,0.00116752616011149,0.00148380791139067,0.00186093312917608,0.00262549405746629,0.0030060944666995,0.00397903692341137,0.0049651051831805,0.00622689225623215,0.0075164340074264,0.00911167906338429,0.0108377717548219,0.0133001132430724,0.016025972840487,0.0200182005461787,0.0247094781534635,0.030802220803697,0.0374498347194402,0.0466075276226458,0.055590922309902,0.0658557414754092,0.0774329357490964,0.0909122428795816,0.102535486902661,0.102216216620115,0.0849058541968301,0.0590519893265812,0.0389924072751932,0.0252975572219138,0.0165868427142725,0.0112618877237478,0.00754346878417671,0.00516527880974247,0.00345160227984721,0.00243936791294125,0.00172277533110262,0.00134267731386241,0.000917614358259428,0.000749056543673198,0.000551153085967248,0.000342952986376289,0.000201057685991442,0.000235879025639298,0.0001041463731416,0.00012506116726738
0,0,0.000148740416747743,0.000153818726450115,0,0,0.000831116872998176,0,0.00024687826139292,0,0,0,0,0.000212431732752942,0.000145283957928694,0.000112338722006701,0,0.000262304709326421,0,0,0,0,0.00010761521560957,0,0,4.83413256853621e-05,0,0,9.34014703816938e-05,0,7.94740664128356e-05,0,7.92991633750408e-05,3.28429176448827e-06,7.29772930739479e-05,6.04418674244537e-05,2.18447647668635e-05,2.40700311305784e-07,0,0,3.13062695271142e-05,9.15260100935685e-06,3.41014699325576e-05,0,5.54977333382187e-05,0,8.38536384792172e-05,0.000127179119832848,0.00015881545637843,2.01974280123191e-05,0,0,0.000128530995384261,3.25001076908049e-06,0,0,0.000122655002898804,1.51217418555141e-06,6.89737625388251e-05,0,0,2.9963388989074e-05,8.95199971808035e-05,0,0,0,0.000103934381179179,0,5.25526160432369e-06,0,0.00011479136231955,0,7.14311502198419e-05,3.48538028565578e-05,0,5.88300110004334e-05,0,8.01093392322545e-05,0,1.1704636219969e-05,3.68392021970112e-05,0,4.2347648441617e-05,1.61896498319926e-05,5.31160536864187e-05,1.34565400049664e-05,0,7.95835057421986e-05,0,7.3252015774027e-06,2.27994854917405e-05,0,0,4.77013054977744e-05,0,0,2.3818670479119e-05,4.56825496493986e-05,6.43982990701132e-05,0,0,0,0,6.06097743407367e-05,1.30904929330101e-05,2.36811217329675e-05,0,9.56657151366887e-07,6.31311265612899e-05,0,0.000111305294914817,2.09129063676411e-05,0.000164785646642814,7.52667738386818e-05,0,0.000139411463503993,0.000220036891628483,0.000232236003722446,0.000293819613191476,0.000374826205007618,0.000392066022650827,0.000500878324623361,0.000739729411096689,0.000807267094764478,0.000902176853985669,0.00118801988920777,0.00155552640208368,0.00196184489849218,0.00246147166694938,0.0033067568103856,0.00394497549668398,0.00492395277428831,0.00620116846540326,0.00774563225034642,0.009647234296085,0.0120475123873396,0.0151560478370702,0.0192206320254575,0.0245599845117381,0.0309356749761753,0.038860881424733,0.048736669016149,0.059552472984193,0.0739219069018552,0.0881698331805466,0.100417630784387,0.104149424464148,0.0938477354826272,0.0757582513748852,0.0548224452023671,0.0366197863360977,0.0240982654781081,0.0156404792794652,0.0104755650886219,0.0069325942298499,0.00472261689025307,0.00320648115089561,0.00230292081388098,0.00162792251734918,0.00126642167506818,0.000889058501497353,0.000640609236032812,0.000536342164289599,0.000344443048727836,0.000347312457993601,0.000175660492879188,0.000154138174355573,0,4.16656515249586e-05,0.000168925101824451,5.93269854892532e-05,0.000183198688877402,1.00929297128382e-05,0.000148990028368825,9.22537316615361e-07,3.74947137965179e-05
0,0,0,9.62003838688337e-05,7.61457192458238e-05,0,0,0,0.000162129626005225,0,3.54553465368047e-05,0,0,0,0.000149459263602833,0,0.000235519508734866,0,0.000227664630417773,0,0.000589758583339859,3.56493820939819e-05,9.87751559719353e-05,0.000137610761396047,0.000193356273245805,0.000246463858405633,0.000172973608790526,0.00013633448587366,2.88195431230508e-05,6.62160957984535e-05,0,1.82300924604247e-05,0,0.000110983554266965,6.94054024333273e-05,0,0,0,0,0,1.81122889550262e-05,0.000126777304375217,0,2.14780882062913e-05,0,6.88768814718325e-05,6.40224839542452e-05,0.000225809225207746,0.000100392402470687,0,2.98414991644685e-05,0,0,0.000195554775849263,0,1.44419867800595e-05,0,1.73028682992508e-05,0,0,2.7106714177229e-05,0,3.03021874215911e-05,0.000131552386536282,0,2.26707955380249e-05,9.68993371580846e-06,0,2.6000552020039e-05,0,2.58601021728987e-05,0,0.000161886044930434,0,1.16274611528841e-05,0,0,0,0,0.000140046359502247,3.09355407443882e-05,6.74577107226811e-05,2.84175439769209e-05,0,0,3.13859158787458e-06,0,1.26711066483644e-05,0,2.76876513193749e-05,0,0,0.000162691000110373,0,2.04313594060669e-05,4.58670287328004e-05,0,3.87677727197394e-05,2.79238962552914e-05,4.65503528566239e-05,0.000106575172728752,0.000189994514186964,5.87773573009723e-05,5.36991543872984e-05,6.45034794943382e-06,0,4.39918478440692e-05,8.72001109997023e-05,9.65186021826043e-05,0.000146311315779873,0.000202875923483052,0.000239401176766089,0.000281110315890929,0.000323438455023376,0.000528539567644052,0.000586838693747115,0.000784464387175938,0.00103516927809677,0.00121721535161578,0.00154808159408876,0.00213706084557431,0.0026732113914981,0.00323990579214292,0.00429772917340376,0.00529589486069873,0.00670654186704528,0.00819059172726556,0.010492124553563,0.0131306891686132,0.0166256150961478,0.020436601024132,0.0261473066937769,0.0332619367022176,0.0426797740903943,0.053842591850415,0.0684388395564516,0.0848752673263303,0.100303082321874,0.110233885930715,0.105845843571729,0.0850942244915088,0.0599310874079053,0.0397156869189553,0.027557004254904,0.0185427182973145,0.0130073250825898,0.0088064637753716,0.00615303656824585,0.00406262506024253,0.00293456506011768,0.00200966932562988,0.00142917979427616,0.00104375011519984,0.000723994082928702,0.000597851407726521,0.000447450247684765,0.000363447417383931,0.000315466942730271,0.000155142006888074,0.000124384128289463,0.000176689628932389,0.000107624027946042,4.06108447107897e-05,8.37678612151574e-05,5.43372921484916e-06,3.69990190051093e-05,9.83460450082272e-05,0,0,7.70758140700354e-05,0.000103444023600605,0,2.78003514238175e-05,0,1.8567023244367e-05,0
0.000280603597208929,0.000383427508663333,0.000212507657210872,0,0,0,9.65981111451762e-05,0,0,0,0,0,0,0.000111703350773868,0,0,0,0.000155602072602692,0,0,0,0,6.50147415430856e-05,0,5.88692981507764e-05,0,9.36328995608505e-05,0.000191286125970193,5.97973309494221e-05,9.59768267489345e-05,0,0,0,5.03882664957238e-05,1.0130622704242e-05,5.10770203788119e-05,0,0,0,0,3.69307571642857e-05,0,0,1.53759445769379e-05,0,0,0.000115532020173004,0,2.63676130101476e-05,4.68486338972356e-06,2.7289305468865e-05,0,5.46833643800247e-05,0,0,0,0,0,0,0.000158774930319672,4.6742157536482e-05,6.25741930878323e-06,2.42132068525311e-05,0,0,0,0,5.09608267579508e-05,0,0,0,3.05798729749497e-05,0,0,9.28280898903779e-07,5.95140831547961e-05,5.18109836422589e-05,0,6.24344299424548e-05,0,0.000152122948900477,0,0,0,0,7.49792749078996e-05,0,4.40533709896854e-05,0,0,4.70717862960188e-06,0,0,5.62310964899301e-05,0,4.34148574088557e-06,5.29397708997235e-05,3.83384504618601e-05,0.000105886295639805,0,0.0002061498813477,8.88056266229967e-05,1.4729160987506e-05,6.27845269732821e-05,0.000147503115345062,6.02484599186732e-05,0.000146680111655664,0.000174035094776179,0,0.000313159657656117,0.000274992327455585,0.000408819260658418,0.000572767563775947,0.000716178609947892,0.00101786507791994,0.00149899212504078,0.00162964172093864,0.00228746577185451,0.00258297936757238,0.0035740675359731,0.00478094503883152,0.00608418812775992,0.00784915475612622,0.00995018489988921,0.0123288047740595,0.0157453382945037,0.0198988053898178,0.0258985036638606,0.0326590840793505,0.0407232108174176,0.0506342854682921,0.0634447493266926,0.0785569495459581,0.0958729003075,0.112644753419754,0.114831963944826,0.0952180534596809,0.06554542799509,0.042568194603182,0.0287409538621602,0.0196710975946296,0.0135215329813669,0.00906439806185317,0.00633429110624301,0.00398640534070807,0.00290448766782918,0.00188260887906763,0.00143548672898434,0.00108964186091336,0.000805430610285194,0.000663947027451472,0.000307697110224136,0.000310844606581403,6.50197724649853e-05,0.000139140965063666,8.77335578411957e-05,0.000157865505040381,0,0,0.000187462900993387,2.95788573503894e-05,3.01514865293547e-06,6.58334723947053e-05,3.03256391271698e-05,3.34699653144719e-05,3.90946738317947e-05,0,0,0,0,0.000147924816867037,0,0,1.14061336976576e-05,0,9.71636419000913e-05
0,4.14405286255309e-05,8.63869624785766e-05,7.47799377588514e-05,0,1.05227540900634e-05,9.84311556898275e-05,8.05528597873508e-05,0,2.22718672334627e-05,0,3.07977591352084e-05,0,3.51922101881421e-05,4.04379121875602e-05,0,3.687594467956e-05,2.24565288677574e-05,0,8.92099102340264e-05,0,2.85372736032296e-05,0,0,0,4.70237506122169e-05,3.22211492465885e-05,1.28022469477607e-06,1.61383658393693e-05,5.92068332582412e-05,3.09794083882882e-05,4.73500741383323e-05,2.91212756852988e-05,5.70006505628523e-05,2.68289602137577e-05,7.16071005923843e-05,8.53721365663015e-05,6.96844549465634e-05,0.000120709527534055,0.000130794926524907,0.000139533631163274,0.000144719725336175,0.000179727007307614,0.000174114914446099,0.000187000974903059,0.000203658376691571,0.00021458145758432,0.000219985296268398,0.000268750523121691,0.000223568963584442,0.000249838393981221,0.00022101971598769,0.00022865018423788,0.000201838791804836,0.000179681181791611,0.000150596561187466,0.000158891939280673,0.000164296764319662,9.61843458353994e-05,0.000109034151084818,0.000105796241152461,0.000119672975155496,0.00011067006069217,9.36454682943345e-05,9.45875705255997e-05,0.000103725988827113,0.000119050291965969,0.000119247189732809,0.000115214890881678,0.000107151172901366,0.00011256538164113,0.000148039556042631,0.000172943791267782,0.000182533666877911,0.000205905586419612,0.000259081152637379,0.000297366012003543,0.000364868409962678,0.000398513775726112,0.000513785342027815,0.000564190477224586,0.000645757229885783,0.000763836442112694,0.000891853313359725,0.00097669396457841,0.00112000013669408,0.00123115487086295,0.00136880576376694,0.00144794315094044,0.00166518435452979,0.00182403654637337,0.00207177291140616,0.00220212344505627,0.00240432273625198,0.00263116090654352,0.00286919180583391,0.003126465156527,0.0034016848349532,0.00365942470486098,0.00398755299388117,0.00437428675956275,0.00477117731500415,0.00512816581555711,0.00564200074191288,0.00603529510066505,0.00662407167366861,0.0071482126759329,0.00768653852814786,0.00823183551034232,0.00891015178267733,0.00958477588865608,0.0102383613109644,0.0109612101746216,0.0115896355492257,0.0123268478730472,0.0129469318840926,0.0135980967381326,0.0141626303069168,0.0148364759922631,0.0152668386349024,0.0159010621768891,0.0164211084733604,0.0167611876517489,0.0171853495875691,0.0175685831262284,0.0179366347967297,0.0180489939502197,0.0182770472031287,0.018570719715864,0.0185631247830488,0.0185849418873518,0.0186486897386711,0.0186693685360903,0.0185664783897464,0.0184290071733857,0.0183563288113852,0.0182569468895358,0.0180755882112811,0.0177073019482604,0.017600074506132,0.0173884453954042,0.0171005390601625,0.0167907649699603,0.0165206023598213,0.0160960405503886,0.0157649212067462,0.0154368462342077,0.0151601363601186,0.0146467013073754,0.0143943277413486,0.0139510065278372,0.0135330346355399,0.0132505425890128,0.0127534836936172,0.0123688026124803,0.0118498439722352,0.011584725101263,0.0112799014463847,0.0109661072934638,0.0105338945689102,0.0101995469123022,0.00972277227236135,0.00936765251449124,0.00910812121079905,0.00875632573556161,0.00841901634839632,0.00804877070467392,0.00778614437922027,0.0074114787991667,0.00717984267868888,0.00685776047869106,0.00650399229363151,0.00628587456708336,0.00601768466676652,0.00572908521726302,0.00555153333580022
0.000138721700385008,0,1.06152288254306e-05,2.62207518333163e-05,1.68413200826202e-05,1.60261656580247e-07,0,4.28241696273524e-06,2.88232933082342e-05,3.21555658518171e-05,4.9905724821401e-05,0,4.57823488049437e-05,0,9.51082142617057e-05,5.69926995356304e-05,5.30948927375079e-06,4.40159660571597e-05,3.92906424694888e-06,0,0,4.6945231362219e-05,3.1044915751203e-05,0,8.69999968824931e-06,4.29629386386838e-05,1.49340591048399e-05,3.65755214483293e-05,1.71710026778332e-06,0,3.3178947030169e-05,2.72909752428522e-06,0,4.16438567213875e-05,3.53522625067698e-06,1.89386158031717e-05,2.62832374362654e-06,1.76490922418884e-05,8.03079147738681e-06,4.73980688917021e-05,0,3.37100893025884e-05,2.85631270448534e-05,1.19909666996437e-05,3.49796631706658e-05,0.000108685547755021,8.46264814009443e-05,0.000167111139131744,0.000221316154665199,0.000195744954296576,0.000231336525237707,0.000200290349814246,0.000239490588828179,0.000189562014137907,0.000157165382169509,0.000108977557361301,0.000176602886776348,8.88168544047174e-05,0.000111908844000915,9.15194079979983e-05,7.30007903614846e-05,8.33353466309585e-05,7.56772130790831e-05,3.8510202268754e-05,7.34973355888581e-05,7.66533126056957e-05,5.77381911548752e-05,5.57047871830495e-05,5.38418197972331e-05,4.79803597167465e-05,4.29562008568375e-05,3.66454479060131e-05,2.44985162039779e-05,4.46204622675934e-05,4.60014145990616e-05,3.16268843345069e-05,4.27221361744355e-05,4.57723593109888e-05,8.92026949468847e-05,7.43992609257533e-05,0.000105957419885427,0.000128734169175326,0.000149708796178951,0.000198909426777481,0.000255623533681116,0.000333408295627039,0.000394619578966086,0.000556416863913231,0.000678221898237754,0.000857983574322493,0.00105956541044317,0.00134157966382835,0.00169172607429695,0.0020163409787204,0.00241514764968345,0.00292983655178103,0.00341300874692464,0.00408398342841904,0.00475744230078548,0.00550658989904956,0.00622801006028066,0.00710659044781342,0.00804584309613752,0.00905649572574051,0.00987331116003467,0.0111192940032386,0.012007758423793,0.013050397940344,0.0140955773077041,0.0150069824107101,0.0160430394073443,0.0169194666341566,0.0178065542036379,0.0186223706885366,0.0193265157630077,0.0200940955888272,0.0207024850653799,0.0212071654319653,0.0216190167415299,0.0219233096170636,0.02239496020525,0.0226758729777768,0.0226997217960425,0.0226909480322904,0.0226840256938109,0.0226866006982643,0.0225401974871539,0.0222543661338793,0.0218865066808306,0.0215814726492938,0.0212202337992769,0.0207479855991355,0.0201907417457373,0.0197615919136498,0.0192287798431206,0.0186763344621853,0.0179802395722854,0.0173799471518298,0.0167801586002774,0.0160915221419344,0.0155152279427333,0.0147429580348547,0.0141727131919635,0.0136323489468257,0.0129811071777301,0.0123234586569396,0.0116804281932854,0.0112120615413816,0.0105414676910351,0.0100120918892476,0.00944175916224533,0.00896648188974343,0.00850557366939651,0.00791774321588627,0.00741733987603817,0.00711628406526108,0.00662021048261686,0.00612924296682404,0.00581477311123195,0.00546129735769014,0.00508639545787689,0.00477890360070134,0.00442452557028619,0.00410900696430236,0.00390535311379041,0.00362134389108463,0.00337726042002412,0.00320987048319746,0.00293431864144405,0.00277138384315301,0.00248509080534835,0.00231992375063691,0.00219631445551275,0.00198753578953904,0.00184461952700764,0.00172195557197122
9.54783468139976e-05,0.000111279540385741,0,3.8023635871975e-05,0,0,1.66756355796171e-05,0,6.87523601097525e-05,0,0.000109248220705817,5.40156426935085e-05,1.0577914589399e-05,0,5.63546854678208e-06,7.35810794966093e-06,1.87889390671681e-05,2.85182333203873e-05,2.08208375086994e-05,3.33964813447595e-05,1.4756885032239e-05,0,0,0,0,0,2.92789264124386e-05,8.98943657901698e-06,6.82257760877009e-05,0,5.65762398629628e-05,4.40334073580027e-05,4.607944093878e-05,2.36527848315527e-05,0,7.61311921769535e-06,2.12474961133097e-05,0,0,0,0,3.26062268906315e-05,6.37508136030441e-06,7.85344107094487e-05,2.30845967539882e-05,9.34950643474478e-05,7.24538967470057e-05,0.000168348239596009,0.000199718432034812,0.000283069853338608,0.000354724324486023,0.00037959014912556,0.000456346403837989,0.000373935203024698,0.000355950853891461,0.000334577187747842,0.000320236142930176,0.000250707285084491,0.00030319294921004,0.000245555638981034,0.00024903087982998,0.000208049148864905,0.000195871225553109,0.000175915302745831,0.000156910084918168,0.000135739497318394,8.46711313279486e-05,0.000141604823263371,9.90392443807689e-05,0.000133244812191943,5.02543377903097e-05,7.55812573500689e-05,6.71671543284557e-05,8.96654878346941e-05,6.17111241398812e-05,5.022991850251e-05,2.46202961578314e-05,3.92561977541619e-05,5.57793296503552e-05,6.08083228132687e-05,6.52469346169985e-05,6.66191561269481e-05,0.000104529978005697,9.89643170127343e-05,0.000148314117191611,0.000196672431957645,0.000228884188293036,0.000295211604049972,0.000367180387270068,0.000443103670469766,0.000590297438750747,0.00074346291381207,0.000939671557382015,0.00114534807303934,0.00142133388430923,0.00171221657414005,0.0021125263887934,0.00258553511669405,0.00308578993764301,0.00367725090982429,0.00432921472999069,0.00514347443476884,0.00593119346785727,0.00686096953736463,0.00787796720704127,0.00890675603145585,0.00996573617769612,0.0111032609520142,0.0121823753241568,0.0133782526244897,0.0145832276120822,0.0157003376837192,0.0167224774276727,0.0177110912925422,0.0185672288515935,0.019478566911908,0.0202142218864415,0.0210576111080972,0.0215385308393627,0.0220552892701336,0.0224561729491803,0.0227399442170664,0.0229453823274618,0.0230545901906755,0.0230692150512812,0.0231196563513306,0.0228440100060032,0.022811443535583,0.0225568774687847,0.0221245136103338,0.0217726755254614,0.0213929901032713,0.0210840004113667,0.0205170811573251,0.0199223568600832,0.0191568823067562,0.0187380481138702,0.0181637073552229,0.0175360826866338,0.016936993191272,0.0162581369904394,0.0156550495879775,0.0150152108234762,0.0144076714086534,0.013784053551189,0.0130759231430771,0.0126259092816213,0.0119430685297256,0.0113575354120029,0.0108334200308055,0.0101812959381941,0.00973675137392373,0.00918324380711944,0.00874152849670443,0.00815454402295207,0.00776300956986335,0.00739409579158056,0.00687985274779354,0.00658261414251563,0.00617336068023039,0.00579741717442967,0.00546201146718146,0.00521373386784295,0.00485291162202615,0.00458050188968519,0.00428275575499814,0.00398972875341368,0.00381040614752753,0.00351627949888992,0.00338116314974168,0.00311825846379132,0.00284617595435888,0.00276081084334411,0.002601951912275,0.00233854414892785,0.00227247405948538
0,5.87987717317743e-05,0.000107281243600692,4.62591567898798e-05,7.3829136868581e-05,0,1.47048995481908e-05,8.3798282705477e-07,0.000134618879342915,0,0,5.70952562010992e-05,0,5.33392915496983e-05,4.37451332333554e-05,0,0.000101414854967202,3.41061799521889e-05,4.92878358423197e-05,6.08999920308368e-05,8.83069751611855e-06,0,2.45725268149e-05,0,3.01677821758919e-06,2.80230459736955e-05,3.18384035765942e-05,1.96648505291147e-05,0,3.52406520594531e-06,1.62797303506204e-05,3.75464666174678e-05,1.51955309288937e-05,8.23207440085209e-05,4.84625351899738e-06,4.07048314029538e-05,0,2.76567894394581e-06,1.53197111355369e-06,3.73861668209389e-05,1.22938404576762e-05,2.64997947241819e-05,5.09011497181917e-05,7.62770941082705e-05,0.000106168904821795,0.000122335799686845,0.000103887865132593,0.000124203313170673,0.000103650543577802,0.000119898770082894,9.55228016828533e-05,8.3128388048413e-05,8.28412665047951e-05,3.30138056579245e-05,4.92413725361618e-05,1.05750039924152e-06,3.77668267020283e-05,6.84903611820353e-05,6.1514469949916e-05,1.11806118967342e-05,2.6874504187846e-05,3.39263883677386e-05,3.5296902968105e-05,4.51488478262726e-05,3.00274746696847e-05,4.61806613301051e-05,1.16808640457978e-05,5.55729781506972e-05,2.91384433783719e-05,4.2947944132491e-05,2.86809841845309e-05,1.49115792338108e-05,1.00239508497249e-05,1.93486164292148e-05,1.25255730689983e-05,3.14946140389909e-05,2.14340987083578e-05,1.05535380005817e-05,3.44218857439996e-05,3.63033576836574e-05,1.45700419570086e-05,7.0292308851429e-05,6.58098093546676e-05,6.43229279462399e-05,0.000104697399959331,0.000101277105584374,0.000134675519531212,0.000196985788297547,0.000254245098063177,0.000314941413422795,0.000392005992446503,0.000520760512971218,0.000683434081161801,0.000800085063363695,0.00101417830175914,0.00127573751945426,0.00155462774498607,0.00188821732172891,0.00230577173725376,0.00280855809680395,0.00335935542715633,0.00395203090556632,0.00475419722474444,0.00557976759227267,0.00655041136108622,0.00754916668138123,0.00856579271793456,0.0097907306340465,0.0110118285845209,0.0122753663579687,0.0135278902980418,0.0147644787978044,0.0160005946008555,0.0171144015201267,0.0181870866060785,0.0193511245023539,0.02026345139983,0.0209979831613192,0.0218237203629809,0.0223869412751353,0.0229268804839709,0.0233855242001591,0.0235420646675483,0.0237789524535931,0.0239660597147939,0.0238914042206567,0.0238021312758631,0.0235380773317595,0.0234005309304604,0.0231031490876371,0.0225641663944998,0.0221295467935242,0.0215587265865924,0.02113244313115,0.0205992662658558,0.0201353839578781,0.0193467562286271,0.0187448437003634,0.0181295538551682,0.0174799601315726,0.0168760984245167,0.0161721779459415,0.0153656906227078,0.0149364903504994,0.0142237526879729,0.0135797367855714,0.0130096784545155,0.0124786009187335,0.0117523608136754,0.0111950263658618,0.0106820809198138,0.0101731923237769,0.00961934192878288,0.00901715412419899,0.00863211762767616,0.0080398953819953,0.00769367284661291,0.00724944359955223,0.0067738968050795,0.00654180271980168,0.00607721136675694,0.00575140376816753,0.0054359788138147,0.00508094743618768,0.00479556930926401,0.00451400612285791,0.00418595738574288,0.0039607702335887,0.00369242865225623,0.0035248465458035,0.0032902694125066,0.00298210174295759,0.00285320847204525,0.00269823012825872,0.00243790131229758,0.00236371490013228
