380.000000 0.001913 0.006966 0.006417
382.000000 0.002032 0.006964 0.006407
384.000000 0.001761 0.006846 0.006388
386.000000 0.001769 0.006676 0.006279
388.000000 0.001975 0.006680 0.005975
390.000000 0.002010 0.006703 0.006119
392.000000 0.002087 0.006622 0.006228
394.000000 0.002741 0.007143 0.008705
396.000000 0.005817 0.009190 0.018732
398.000000 0.003421 0.007659 0.011984
400.000000 0.002498 0.006997 0.008742
402.000000 0.002555 0.007161 0.009221
404.000000 0.002504 0.007116 0.010372
406.000000 0.002832 0.007590 0.012532
408.000000 0.003018 0.007953 0.016139
410.000000 0.003912 0.009192 0.026709
412.000000 0.006652 0.013909 0.067682
414.000000 0.017019 0.033676 0.238165
416.000000 0.032647 0.070782 0.564415
418.000000 0.034536 0.085699 0.708681
420.000000 0.030615 0.088484 0.740215
422.000000 0.026837 0.087856 0.771754
424.000000 0.023239 0.086546 0.805088
426.000000 0.020553 0.086644 0.843394
428.000000 0.018108 0.087302 0.867814
430.000000 0.015833 0.088804 0.880611
432.000000 0.014385 0.093487 0.902888
434.000000 0.013213 0.101111 0.938824
436.000000 0.012257 0.110388 0.975437
438.000000 0.011507 0.120197 1.004569
440.000000 0.010901 0.130328 1.034807
442.000000 0.010533 0.139586 1.062354
444.000000 0.010482 0.147372 1.087426
446.000000 0.010399 0.152833 1.110981
448.000000 0.010365 0.156184 1.134602
450.000000 0.010365 0.157355 1.159626
452.000000 0.010577 0.157537 1.175030
454.000000 0.010814 0.159149 1.183344
456.000000 0.011362 0.165293 1.197353
458.000000 0.012043 0.177415 1.211989
460.000000 0.012975 0.197265 1.219286
462.000000 0.014098 0.226324 1.225357
464.000000 0.015574 0.264451 1.238872
466.000000 0.017495 0.312091 1.247111
468.000000 0.019795 0.370185 1.252929
470.000000 0.022234 0.434097 1.252621
472.000000 0.025532 0.510686 1.247426
474.000000 0.028882 0.595537 1.245338
476.000000 0.032684 0.676062 1.232075
478.000000 0.036518 0.752801 1.216349
480.000000 0.040205 0.823052 1.200569
482.000000 0.043668 0.884980 1.182291
484.000000 0.046693 0.934838 1.156669
486.000000 0.049580 0.976324 1.124412
488.000000 0.052631 1.015236 1.091454
490.000000 0.055746 1.054715 1.058136
492.000000 0.059377 1.100768 1.026726
494.000000 0.063447 1.145763 0.991673
496.000000 0.068127 1.187745 0.951483
498.000000 0.073534 1.231232 0.909636
500.000000 0.079641 1.276637 0.868444
502.000000 0.086428 1.320688 0.825081
504.000000 0.093851 1.358681 0.781984
506.000000 0.102453 1.396544 0.738996
508.000000 0.111358 1.432648 0.695889
510.000000 0.120556 1.463841 0.649073
512.000000 0.130534 1.497993 0.604233
514.000000 0.140454 1.531023 0.559417
516.000000 0.149311 1.559860 0.516905
518.000000 0.157657 1.588015 0.473291
520.000000 0.164834 1.614243 0.431562
522.000000 0.170544 1.633915 0.392382
524.000000 0.174514 1.644392 0.357903
526.000000 0.177931 1.651157 0.327598
528.000000 0.181748 1.657389 0.302310
530.000000 0.187063 1.666420 0.281574
532.000000 0.193800 1.664830 0.263659
534.000000 0.203270 1.658144 0.248511
536.000000 0.215606 1.647571 0.234749
538.000000 0.230877 1.639251 0.222402
540.000000 0.248346 1.629069 0.210599
542.000000 0.267535 1.620703 0.199793
544.000000 0.288508 1.608243 0.188595
546.000000 0.310110 1.596245 0.177527
548.000000 0.331511 1.582081 0.166086
550.000000 0.351929 1.562785 0.154689
552.000000 0.372238 1.536583 0.143055
554.000000 0.391852 1.506720 0.132066
556.000000 0.412181 1.476219 0.121655
558.000000 0.432379 1.449357 0.112683
560.000000 0.454125 1.420238 0.104565
562.000000 0.477499 1.394356 0.098110
564.000000 0.503238 1.367527 0.092916
566.000000 0.530734 1.335604 0.088545
568.000000 0.562967 1.297649 0.084943
570.000000 0.601174 1.256796 0.081630
572.000000 0.647751 1.211508 0.078536
574.000000 0.702220 1.168822 0.076212
576.000000 0.766236 1.127529 0.074080
578.000000 0.834450 1.085772 0.072213
580.000000 0.899550 1.041736 0.070058
582.000000 0.956416 0.995223 0.067824
584.000000 1.000246 0.951063 0.065737
586.000000 1.034189 0.905319 0.063467
588.000000 1.059861 0.855659 0.061022
590.000000 1.078222 0.803055 0.058332
592.000000 1.089891 0.749788 0.055452
594.000000 1.093539 0.695422 0.052734
596.000000 1.086229 0.640357 0.049565
598.000000 1.072336 0.585678 0.046536
600.000000 1.051815 0.531199 0.043434
602.000000 1.028109 0.476717 0.040325
604.000000 1.003095 0.425243 0.037279
606.000000 0.977424 0.376273 0.034537
608.000000 0.950642 0.332443 0.032027
610.000000 0.924476 0.292930 0.029689
612.000000 0.895362 0.257648 0.027697
614.000000 0.864771 0.226899 0.025844
616.000000 0.835689 0.201460 0.024302
618.000000 0.807356 0.179731 0.023020
620.000000 0.778834 0.161584 0.022045
622.000000 0.750641 0.146297 0.021157
624.000000 0.720293 0.133001 0.020409
626.000000 0.691412 0.121812 0.019764
628.000000 0.662939 0.112080 0.019383
630.000000 0.636290 0.103394 0.018962
632.000000 0.612864 0.096088 0.018753
634.000000 0.591604 0.089796 0.018680
636.000000 0.570090 0.083926 0.018583
638.000000 0.547578 0.078384 0.018589
640.000000 0.525085 0.073265 0.018682
642.000000 0.502518 0.068405 0.018752
644.000000 0.477397 0.063456 0.018931
646.000000 0.454860 0.058887 0.018712
648.000000 0.424847 0.053071 0.018503
650.000000 0.403142 0.049426 0.018241
652.000000 0.378814 0.045717 0.018321
654.000000 0.359736 0.042989 0.018220
656.000000 0.338131 0.040666 0.018369
658.000000 0.324552 0.039295 0.018456
660.000000 0.304903 0.037762 0.018211
662.000000 0.287049 0.036695 0.018046
664.000000 0.269423 0.035789 0.017766
666.000000 0.253037 0.035134 0.017271
668.000000 0.236160 0.034689 0.017044
670.000000 0.218963 0.033903 0.016166
672.000000 0.198341 0.032745 0.015133
674.000000 0.172485 0.030272 0.013653
676.000000 0.139674 0.026185 0.011347
678.000000 0.106242 0.021225 0.008872
680.000000 0.075124 0.016019 0.006446
682.000000 0.052429 0.011893 0.004654
684.000000 0.036468 0.008642 0.003235
686.000000 0.025488 0.006371 0.002185
688.000000 0.017973 0.004817 0.001781
690.000000 0.013094 0.003543 0.000967
692.000000 0.009769 0.002856 0.000995
694.000000 0.007582 0.002382 0.000750
696.000000 0.005671 0.001781 0.000513
698.000000 0.004599 0.001551 0.000500
700.000000 0.003651 0.001292 0.000399
702.000000 0.002906 0.000996 0.000246
704.000000 0.002209 0.000793 0.000277
706.000000 0.001895 0.000675 0.000148
708.000000 0.001511 0.000556 0.000123
710.000000 0.001387 0.000511 0.000123
712.000000 0.001003 0.000383 0.000048
714.000000 0.000949 0.000354 0.000049
716.000000 0.000865 0.000234 0.000000
718.000000 0.000582 0.000273 0.000123
720.000000 0.000415 0.000145 0.000091
