510.380914 510.598862 510.732930
511.970552 514.195297 513.903678
510.395948 510.452142 510.221582
512.624937 514.457407 514.571756
510.372606 510.587161 510.474763
512.388111 514.411883 514.365659
510.138823 510.370624 509.954567
512.543439 514.674925 515.103904
510.401994 510.604487 510.478827
512.925924 515.103704 516.415497
510.389022 510.246005 510.214155
512.831114 515.785105 516.687797
510.371445 510.706515 510.446056
513.075427 515.797306 517.384823
510.157480 510.496574 510.213314
513.437833 516.690359 520.216106
510.357952 510.470149 510.482571
515.574814 518.819863 527.828416
510.354889 510.570535 510.201663
517.822460 521.241696 536.285513
510.128573 510.508426 510.238358
522.950257 526.503791 559.018703
510.612375 510.566371 510.427278
542.708046 546.375849 650.051900
510.375549 510.721279 510.487596
576.902162 584.025945 823.992273
510.392265 510.501439 510.208950
588.466686 601.753284 913.712035
510.374588 510.573858 510.454304
588.863985 607.889915 953.663809
510.406879 510.630172 510.452322
588.187419 613.488812 989.623751
510.128513 510.450290 510.204025
586.044192 617.619877 1015.108689
510.351526 510.695784 510.733631
584.729957 623.377175 1043.950273
510.374428 510.492450 510.204786
583.365014 629.353543 1072.695024
510.604447 510.817491 510.471761
583.479463 637.476180 1107.332683
510.398751 510.385358 510.461491
591.553694 668.467246 1225.893468
510.344659 510.444084 510.224184
587.482025 671.312594 1248.131025
510.388681 510.576240 510.444595
584.976953 677.251956 1282.097383
510.376389 510.706605 510.245504
583.086848 684.791306 1319.029053
510.119464 510.565350 510.210011
581.291113 692.405217 1350.048877
510.376490 510.569434 510.235135
579.136696 699.570220 1364.097893
510.104190 510.712480 510.447818
577.682387 709.668704 1389.690815
510.373927 510.459339 510.485173
577.011026 720.983119 1428.879100
510.111216 510.454524 510.217398
576.375479 732.605989 1467.222217
510.343958 510.568883 510.449619
576.597310 746.667287 1515.315727
510.123388 510.567892 510.183525
576.022321 760.727745 1565.378597
510.369443 510.734011 510.495303
574.254793 770.449820 1594.001071
510.135259 510.572377 510.446937
573.135625 781.695799 1631.819628
510.112938 510.579874 510.229189
571.181038 790.951138 1656.201432
510.379893 510.469739 510.469558
568.918417 798.478527 1670.186989
510.360334 510.582586 510.462612
572.262090 835.401368 1810.200161
510.622945 510.717846 510.216417
570.860312 851.511704 1850.085792
510.130615 510.612185 510.743160
566.964031 850.777222 1797.841278
510.132356 510.470790 510.221321
565.808347 868.255554 1810.352967
510.113939 510.392845 510.219460
568.046985 907.087859 1885.876512
510.640322 510.712911 510.478407
568.134969 929.695029 1866.880451
510.635937 510.585169 510.717235
573.734216 993.911646 1969.025239
510.126070 510.465875 510.463933
578.104109 1051.515557 2037.708091
510.129994 510.578983 510.462011
580.682792 1098.702921 2040.434475
510.151735 510.643845 510.243783
591.711084 1218.714783 2207.848535
510.124209 510.599282 510.241661
595.744156 1274.284802 2209.185312
510.391204 510.588672 510.477306
594.278456 1277.310271 2089.874530
510.384537 510.397279 510.249248
603.899624 1383.631658 2182.724342
510.361896 510.455545 510.460450
595.154232 1307.471275 1952.450030
510.384377 510.448829 510.706605
593.194341 1297.493586 1862.725042
510.389362 510.845547 510.459629
594.737995 1328.141015 1852.779725
510.378211 510.604247 510.739837
599.805514 1395.593141 1921.092003
510.383516 510.599092 510.486795
597.910304 1395.136135 1886.482090
510.399972 510.591325 510.744741
589.754596 1342.317934 1753.950803
509.899174 510.479958 510.466536
585.122812 1317.478922 1658.964131
510.105271 510.701550 510.462151
584.005085 1333.950763 1626.189411
510.368742 510.604868 510.244644
587.741353 1417.606204 1662.105591
510.139844 510.588932 510.230470
588.317884 1465.451606 1619.927150
510.386319 510.586800 510.483772
583.939402 1440.966853 1484.052070
510.396789 510.609682 510.219099
582.582767 1450.144568 1394.476745
510.373787 510.724392 510.214975
582.788183 1479.133132 1324.933291
510.659139 510.607690 510.452242
584.695004 1526.719898 1270.039147
510.655096 510.594308 510.501409
587.796786 1587.610168 1220.659109
510.389102 510.742489 510.481129
591.571271 1648.782477 1172.839962
510.381875 510.601865 510.472721
595.780090 1696.306863 1123.993654
510.179221 510.526293 509.978750
601.552543 1754.757714 1079.558959
510.391083 510.475965 510.482271
609.516288 1823.991832 1041.652558
510.170193 510.608631 510.488296
620.414856 1905.927261 1007.214170
510.416248 510.615828 510.475044
633.086678 1994.476925 974.089235
510.394567 510.740517 510.474783
646.727525 2057.518991 937.860457
510.148812 510.595689 510.459509
662.614016 2106.173486 903.580119
510.176318 510.664304 510.002833
677.153662 2134.756753 870.778533
510.164307 510.611414 510.266464
690.654235 2178.221992 843.592010
510.393346 510.604067 510.765982
702.129994 2212.892162 819.709783
510.413705 510.531077 510.245424
707.326757 2217.183430 797.478732
510.391824 510.736373 510.497885
706.428800 2220.550756 778.054502
510.159682 510.417569 510.251750
695.081883 2192.472071 756.775100
510.373707 510.593166 510.498746
675.910575 2121.066468 731.995175
510.646027 510.867579 510.766602
668.126641 2192.608531 727.251445
510.145709 510.605308 510.476085
650.062850 2173.368387 710.791085
510.430501 510.655896 510.234274
632.463563 2149.487621 695.493636
510.150614 510.351576 510.255614
619.188825 2145.886351 684.053711
510.150934 510.754481 510.740477
606.591074 2117.975477 670.227747
510.414646 510.542028 510.245424
596.438359 2095.462767 656.351756
510.139283 510.735673 510.271569
587.683438 2069.976017 642.967274
510.176118 510.671401 510.499827
580.131145 2032.637179 628.392435
510.416828 510.412484 510.266865
576.264012 1993.708311 615.837345
510.390223 510.602896 509.996667
574.037045 1950.724912 604.481880
510.427678 510.480899 510.233553
572.417999 1916.237056 593.479633
510.617660 510.609812 510.495763
571.011196 1879.242927 583.318529
510.127592 510.743500 510.489638
569.956669 1825.847284 573.459294
510.159342 510.737664 510.273651
570.785080 1770.848701 566.176959
510.195196 510.686606 510.279457
572.445806 1711.997057 559.928011
510.387140 510.615818 510.518966
574.532318 1658.040659 554.893824
510.208709 510.543079 510.242442
578.306983 1603.870576 550.430441
510.167030 510.656247 510.250269
586.554399 1552.220851 547.111932
510.423374 510.614467 510.260078
602.900690 1496.657918 544.562617
510.665546 510.489477 510.501489
634.770266 1437.123063 541.970642
510.653774 510.360134 510.758554
698.704523 1379.398906 539.629366
510.153116 510.531367 510.258397
820.632104 1329.167705 537.857013
510.180863 510.548023 510.257876
995.060202 1281.623561 536.129844
510.410862 510.744581 510.496244
1184.791996 1232.274372 534.788323
510.421172 510.504542 510.493661
1322.458748 1182.169152 533.203149
510.397930 510.621564 510.530557
1405.727810 1130.718016 531.920424
510.159302 510.506514 510.273231
1453.077549 1083.830959 530.487796
510.181223 510.536883 510.259238
1462.732229 1031.191178 528.956093
510.418189 510.616489 510.504812
1455.954917 978.937155 527.522844
510.170653 510.527454 510.251790
1446.504732 930.845327 526.364038
510.414025 510.737705 510.528094
1431.604122 885.826965 525.422659
510.402034 510.610723 510.485233
1403.992253 843.888794 524.055613
510.156560 510.634206 510.246545
1364.827270 805.151049 522.793187
510.422473 510.400773 510.249488
1327.934317 771.497580 522.112938
510.420492 510.890200 510.775190
1294.805339 739.688022 521.154262
510.164807 510.460520 510.508375
1262.628951 709.573683 520.318304
510.672532 510.755001 510.532639
1224.086983 683.874700 519.144483
510.434645 510.515743 510.547153
1190.539565 663.321192 518.517724
510.168151 510.545441 510.247606
1152.616168 645.167075 518.099205
510.683483 510.755852 510.513340
1124.881882 631.285197 518.141305
510.397790 510.371445 510.503391
1093.213539 617.338759 518.021971
510.396549 510.743670 510.491399
1073.093664 606.493832 517.388826
510.438969 510.756663 510.493441
1046.327423 596.598101 517.274257
510.408540 510.506294 510.251891
1018.246706 588.252952 517.489102
510.451321 510.425386 510.507455
985.013928 580.448929 517.453868
510.394767 510.743900 510.270448
951.770801 573.697922 517.400517
510.416548 510.495023 510.533259
924.886807 568.251000 517.601970
510.432483 510.533459 510.503451
901.618666 563.518110 517.524736
